_id,code_universite,code_etablissement,code_domaine,inscrits_f,inscrits_m,annee
16854,7,702,34,17,2,2023
16855,7,702,22,11,6,2023
16856,7,702,22,10,4,2023
16857,7,703,32,19,10,2023
16858,7,703,32,14,3,2023
16859,7,703,32,2,1,2023
16860,7,703,32,6,14,2023
16861,7,703,32,1,2,2023
16862,7,703,32,11,7,2023
16863,7,703,32,11,7,2023
16864,7,703,32,26,7,2023
16865,7,703,32,15,4,2023
16866,7,703,32,688,193,2023
16867,7,703,32,97,22,2023
16868,7,703,32,72,10,2023
16869,7,703,32,30,16,2023
16870,7,703,32,37,6,2023
16871,7,703,32,18,7,2023
16872,7,703,32,85,21,2023
16873,7,703,32,77,11,2023
16874,7,703,32,281,60,2023
16875,7,703,32,276,74,2023
16876,7,703,32,10,2,2023
16877,7,703,32,11,1,2023
16878,7,703,32,4,5,2023
16879,7,703,32,2,3,2023
16880,7,703,32,5,6,2023
16881,7,703,32,43,17,2023
16882,7,703,32,74,10,2023
16883,7,703,32,100,33,2023
16884,7,703,32,108,31,2023
16885,7,703,32,8,8,2023
16886,7,703,32,10,10,2023
16887,7,703,32,5,7,2023
16888,7,703,32,4,4,2023
16889,7,703,32,2,2,2023
16890,7,703,32,19,8,2023
16891,7,703,32,29,11,2023
16892,7,703,71,26,4,2023
16893,7,703,71,20,29,2023
16894,7,703,71,14,27,2023
16895,7,703,71,17,3,2023
16896,7,703,71,60,8,2023
16897,7,703,71,24,28,2023
16898,7,703,71,20,7,2023
16899,7,703,71,95,31,2023
16900,7,703,71,34,9,2023
16901,7,703,71,27,5,2023
16902,7,703,71,22,7,2023
16903,7,703,71,29,12,2023
16904,7,703,71,32,8,2023
16905,7,703,71,18,3,2023
16906,7,703,71,43,12,2023
16907,7,703,71,13,12,2023
16908,7,703,71,40,19,2023
16909,7,703,71,48,17,2023
16910,7,703,71,52,4,2023
16911,7,703,71,34,8,2023
16912,7,703,71,30,5,2023
16913,7,703,71,8,45,2023
16914,7,703,71,18,2,2023
16915,7,703,71,48,9,2023
16916,7,703,71,45,13,2023
16917,7,703,71,21,7,2023
16918,7,703,71,62,11,2023
16919,7,703,71,24,18,2023
16920,7,703,71,43,27,2023
16921,7,703,71,31,6,2023
16922,7,703,71,23,12,2023
16923,7,703,71,15,3,2023
16924,7,703,71,24,12,2023
16925,7,703,71,34,12,2023
16926,7,703,71,27,12,2023
16927,7,703,71,29,14,2023
16928,7,703,71,18,11,2023
16929,7,703,71,15,7,2023
16930,7,703,71,6,0,2023
16931,7,703,71,15,7,2023
16932,7,703,71,11,4,2023
16933,7,703,71,9,2,2023
16934,7,703,71,12,0,2023
16935,7,703,71,25,11,2023
16936,7,703,71,191,89,2023
16937,7,703,71,174,96,2023
16938,7,703,71,190,77,2023
16939,7,703,71,177,91,2023
16940,7,703,71,190,75,2023
16941,7,703,71,154,64,2023
16942,7,703,71,17,8,2023
16943,7,703,71,23,20,2023
16944,7,703,71,16,13,2023
16945,7,703,71,21,1,2023
16946,7,703,71,20,8,2023
16947,7,703,71,38,0,2023
16948,7,703,71,17,14,2023
16949,7,703,71,4,2,2023
16950,7,703,71,31,2,2023
16951,7,703,71,10,1,2023
16952,7,703,71,40,10,2023
16953,7,703,71,14,13,2023
16954,7,703,71,26,10,2023
16955,7,703,71,17,14,2023
16956,7,703,71,21,5,2023
16957,7,703,71,45,11,2023
16958,7,703,71,15,5,2023
16959,7,703,71,24,1,2023
16960,7,703,71,17,5,2023
16961,7,703,71,6,0,2023
16962,7,703,71,7,0,2023
16963,7,703,71,9,5,2023
16964,7,703,71,10,1,2023
16965,7,703,71,11,1,2023
16966,7,703,71,11,2,2023
16967,7,718,31,21,6,2023
16968,7,718,31,12,1,2023
16969,7,718,31,21,7,2023
16970,7,718,34,7,7,2023
16971,7,718,34,18,2,2023
16972,7,718,34,14,8,2023
16973,7,718,34,38,2,2023
16974,7,718,34,15,5,2023
16975,7,718,34,63,8,2023
16976,7,718,34,511,216,2023
16977,7,718,34,247,29,2023
16978,7,718,34,12,9,2023
16979,7,718,34,13,12,2023
16980,7,718,34,11,10,2023
16981,7,718,34,10,3,2023
16982,7,718,34,11,6,2023
16983,7,718,31,58,21,2023
16984,7,718,31,96,27,2023
16985,7,718,34,22,1,2023
16986,7,718,34,24,3,2023
16987,7,718,31,21,9,2023
16988,7,718,31,28,7,2023
16989,7,718,31,15,9,2023
16990,7,718,34,17,6,2023
16991,7,718,31,543,450,2023
16992,7,718,31,187,53,2023
16993,7,718,31,21,13,2023
16994,7,718,31,29,0,2023
16995,7,718,31,60,23,2023
16996,7,718,31,26,8,2023
16997,7,718,31,13,3,2023
16998,7,718,34,19,4,2023
16999,7,718,34,18,5,2023
17000,7,718,34,10,3,2023
17001,7,718,34,8,2,2023
17002,7,718,34,25,8,2023
17003,7,718,34,30,0,2023
17004,7,704,31,31,11,2023
17005,7,704,34,5,3,2023
17006,7,704,31,25,18,2023
17007,7,704,31,17,6,2023
17008,7,704,31,10,1,2023
17009,7,704,34,41,29,2023
17010,7,704,34,45,17,2023
17011,7,704,34,31,19,2023
17012,7,704,31,23,11,2023
17013,7,704,31,25,8,2023
17014,7,704,31,32,16,2023
17015,7,704,31,23,7,2023
17016,7,704,31,20,7,2023
17017,7,704,31,18,6,2023
17018,7,704,31,205,126,2023
17019,7,704,31,120,42,2023
17020,7,704,31,24,5,2023
17021,7,704,31,19,6,2023
17022,7,704,31,1,10,2023
17023,7,704,31,21,9,2023
17024,7,704,31,17,8,2023
17025,7,704,31,42,13,2023
17026,7,704,31,25,3,2023
17027,7,704,31,31,16,2023
17028,7,704,31,26,15,2023
17029,7,704,31,3,6,2023
17030,7,704,31,1,1,2023
17031,7,704,31,21,8,2023
17032,7,704,31,15,1,2023
17033,10,1019,71,30,3,2023
17034,10,1019,71,41,4,2023
17035,10,1019,71,25,3,2023
17036,10,1019,71,34,4,2023
17037,10,1019,71,29,5,2023
17038,10,1019,71,27,4,2023
17039,10,1019,71,21,6,2023
17040,10,1019,71,37,5,2023
17041,10,1019,71,32,4,2023
17042,10,1019,71,29,9,2023
17043,10,1019,71,27,8,2023
17044,10,1019,71,30,4,2023
17045,10,1019,71,40,0,2023
17046,10,1019,71,46,0,2023
17047,10,1019,71,35,0,2023
17048,10,1019,71,8,3,2023
17049,10,1019,71,21,2,2023
17050,10,1019,71,16,2,2023
17051,10,1019,71,14,6,2023
17052,10,1019,71,22,4,2023
17053,10,1019,71,13,6,2023
17054,10,1019,71,13,1,2023
17055,10,1019,71,13,1,2023
17056,10,1018,31,62,19,2023
17057,10,1018,31,18,9,2023
17058,10,1018,42,50,45,2023
17059,10,1018,42,44,44,2023
17060,10,1018,42,27,16,2023
17061,10,1018,34,106,57,2023
17062,10,1018,34,101,22,2023
17063,10,1018,31,48,17,2023
17064,10,1018,31,12,6,2023
17065,10,1018,31,14,3,2023
17066,10,1018,31,19,4,2023
17067,10,1018,31,64,30,2023
17068,10,1018,31,21,7,2023
17069,10,1018,31,8,2,2023
17070,10,1018,31,35,11,2023
17071,10,1018,31,24,4,2023
17072,10,1018,34,16,5,2023
17073,10,1018,34,7,3,2023
17074,10,1018,34,34,3,2023
17075,10,1018,31,216,108,2023
17076,10,1018,31,164,48,2023
17077,10,1018,31,24,10,2023
17078,10,1018,31,106,43,2023
17079,10,1018,31,70,36,2023
17080,10,1018,31,20,3,2023
17081,10,1018,31,5,1,2023
17082,10,1018,31,59,36,2023
17083,10,1018,31,43,21,2023
17084,10,1011,53,12,11,2023
17085,10,1011,53,15,2,2023
17086,10,1011,53,20,8,2023
17087,10,1011,42,9,7,2023
17088,10,1011,42,7,3,2023
17089,10,1011,53,7,11,2023
17090,10,1011,53,19,1,2023
17091,10,1011,53,7,7,2023
17092,10,1011,53,13,14,2023
17093,10,1011,53,13,14,2023
17094,10,1011,53,14,21,2023
17095,10,1011,53,15,14,2023
17096,10,1011,53,36,39,2023
17097,10,1011,53,15,7,2023
17098,10,1011,53,9,4,2023
17099,10,1011,53,31,23,2023
17100,10,1011,53,13,19,2023
17101,10,1011,53,7,7,2023
17102,10,1011,53,50,29,2023
17103,10,1011,53,40,24,2023
17104,10,1011,53,35,29,2023
17105,10,1011,53,41,34,2023
17106,10,1011,53,46,36,2023
17107,10,1011,53,45,29,2023
17108,10,1011,42,43,26,2023
17109,10,1011,42,36,31,2023
17110,10,1011,42,33,28,2023
17111,10,1011,42,26,27,2023
17112,10,1011,42,29,27,2023
17113,10,1011,42,24,22,2023
17114,10,1011,42,11,13,2023
17115,10,1017,42,10,16,2023
17116,10,1017,42,7,0,2023
17117,10,1017,53,4,6,2023
17118,10,1017,53,6,6,2023
17119,10,1017,51,3,4,2023
17120,10,1017,51,1,2,2023
17121,10,1017,51,2,0,2023
17122,10,1017,51,2,0,2023
17123,10,1017,51,2,1,2023
17124,10,1017,51,4,8,2023
17125,10,1017,51,7,1,2023
17126,10,1017,51,3,1,2023
17127,10,1017,51,3,1,2023
17128,10,1017,51,1,1,2023
17129,10,1017,53,2,2,2023
17130,10,1017,42,35,41,2023
17131,10,1017,42,24,42,2023
17132,10,1017,42,37,36,2023
17133,10,1017,42,2,2,2023
17134,10,1017,42,5,5,2023
17135,10,1017,42,2,4,2023
17136,10,1017,42,9,3,2023
17137,10,1017,42,13,3,2023
17138,10,1017,51,25,9,2023
17139,10,1017,51,15,14,2023
17140,10,1017,51,31,13,2023
17141,10,1017,51,37,3,2023
17142,10,1017,51,33,7,2023
17143,10,1017,51,36,2,2023
17144,10,1017,51,4,1,2023
17145,10,1017,51,2,1,2023
17146,10,1017,51,4,0,2023
17147,10,1017,51,6,0,2023
17148,10,1017,51,1,0,2023
17149,10,1017,53,45,24,2023
17150,10,1017,53,38,29,2023
17151,10,1017,53,39,24,2023
17152,10,1017,53,2,4,2023
17153,10,1017,53,6,1,2023
17154,10,1017,53,3,0,2023
17155,10,1017,53,2,3,2023
17156,10,1017,53,4,3,2023
17157,10,1017,53,32,45,2023
17158,10,1017,53,29,33,2023
17159,10,1017,53,34,37,2023
17160,10,1017,52,15,19,2023
17161,10,1017,52,15,15,2023
17162,10,1017,52,10,24,2023
17163,10,1017,51,16,8,2023
17164,10,1017,51,12,9,2023
17165,10,1017,51,9,8,2023
17166,10,1017,53,15,10,2023
17167,10,1017,53,11,5,2023
17168,10,1017,53,6,4,2023
17169,10,1017,53,4,3,2023
17170,10,1017,53,7,1,2023
17171,10,1017,53,9,9,2023
17172,10,1017,53,14,11,2023
17173,10,1015,62,66,17,2023
17174,10,1015,62,34,4,2023
17175,10,1015,53,26,113,2023
17176,10,1015,53,20,99,2023
17177,10,1015,53,64,97,2023
17178,10,1015,53,77,80,2023
17179,10,1015,53,84,62,2023
17180,10,1015,53,54,28,2023
17181,10,1014,31,13,13,2023
17182,10,1014,42,97,79,2023
17183,10,1014,42,84,39,2023
17184,10,1014,34,21,3,2023
17185,10,1014,34,195,78,2023
17186,10,1014,34,56,11,2023
17187,10,1014,34,13,12,2023
17188,10,1014,34,7,4,2023
17189,10,1014,22,9,4,2023
17190,10,1014,22,13,7,2023
17191,10,1014,34,36,11,2023
17192,10,1014,34,25,15,2023
17193,10,1014,34,23,3,2023
17194,10,1014,31,14,7,2023
17195,10,1014,31,373,151,2023
17196,10,1014,31,117,30,2023
17197,10,1014,31,23,11,2023
17198,10,1014,31,65,17,2023
17199,10,1014,31,38,9,2023
17200,10,1014,31,30,11,2023
17201,10,1014,31,39,17,2023
17202,10,1014,31,23,11,2023
17203,10,1014,31,30,5,2023
17204,10,1014,31,24,4,2023
17205,10,1014,34,21,14,2023
17206,10,1013,71,7,1,2023
17207,10,1013,71,65,60,2023
17208,10,1013,71,58,51,2023
17209,10,1013,71,53,44,2023
17210,10,1012,42,40,51,2023
17211,10,1012,42,33,31,2023
17212,10,1012,42,31,42,2023
17213,10,1012,42,32,42,2023
17214,10,1012,42,13,2,2023
17215,10,1012,42,9,11,2023
17216,10,1012,42,8,4,2023
17217,10,1012,42,12,6,2023
17218,10,1012,42,37,31,2023
17219,10,1012,42,38,16,2023
17220,10,1012,42,28,20,2023
17221,10,1012,42,12,4,2023
17222,10,1012,42,11,5,2023
17223,10,1012,42,139,134,2023
17224,10,1012,42,112,98,2023
17225,10,1012,42,174,239,2023
17226,10,1012,42,10,4,2023
17227,10,1012,42,6,0,2023
17228,10,1012,42,13,9,2023
17229,10,1012,42,7,3,2023
17230,10,1012,42,5,9,2023
17231,10,1012,42,7,9,2023
17232,10,1010,51,62,1,2023
17233,10,1010,51,36,1,2023
17234,10,1010,43,27,0,2023
17235,10,1010,31,22,1,2023
17236,10,1010,31,16,2,2023
17237,10,1010,53,6,2,2023
17238,10,1010,43,15,1,2023
17239,10,1010,43,13,2,2023
17240,10,1010,71,23,2,2023
17241,10,1010,71,15,0,2023
17242,10,1010,51,63,1,2023
17243,10,1010,51,35,0,2023
17244,10,1010,51,23,1,2023
17245,10,1010,51,26,1,2023
17246,10,1010,71,29,7,2023
17247,10,1010,71,8,2,2023
17248,10,1010,44,11,4,2023
17249,10,1010,44,6,0,2023
17250,10,1010,44,22,9,2023
17251,10,1010,44,14,2,2023
17252,10,1010,44,14,1,2023
17253,10,1010,43,113,4,2023
17254,10,1010,51,19,0,2023
17255,10,1010,43,7,0,2023
17256,10,1010,51,20,1,2023
17257,10,1010,51,14,2,2023
17258,10,1010,51,57,2,2023
17259,10,1010,51,55,0,2023
17260,10,1010,81,12,1,2023
17261,10,1010,81,11,0,2023
17262,10,1010,44,18,7,2023
17263,10,1010,44,15,1,2023
17264,10,1010,71,31,13,2023
17265,10,1010,71,10,4,2023
17266,10,1010,71,10,4,2023
17267,10,1010,71,26,2,2023
17268,10,1010,71,21,0,2023
17269,10,1009,42,65,53,2023
17270,10,1009,42,40,26,2023
17271,10,1009,42,20,9,2023
17272,10,1009,53,5,18,2023
17273,10,1009,53,7,13,2023
17274,10,1009,34,57,30,2023
17275,10,1009,34,39,5,2023
17276,10,1009,34,16,10,2023
17277,10,1009,53,13,13,2023
17278,10,1009,53,31,68,2023
17279,10,1009,53,18,27,2023
17280,10,1009,53,12,25,2023
17281,10,1009,53,24,12,2023
17282,10,1009,53,23,10,2023
17283,10,1009,53,18,14,2023
17284,10,1009,53,21,8,2023
17285,10,1009,53,15,5,2023
17286,10,1009,53,39,25,2023
17287,10,1009,53,23,15,2023
17288,10,1009,53,7,11,2023
17289,10,1009,82,36,22,2023
17290,10,1009,82,30,13,2023
17291,10,1009,82,14,10,2023
17292,10,1009,53,11,77,2023
17293,10,1009,53,14,54,2023
17294,10,1009,53,4,33,2023
17295,10,1009,82,13,6,2023
17296,10,1009,82,12,1,2023
17297,10,1009,53,16,7,2023
17298,10,1009,53,7,3,2023
17299,10,1009,53,22,18,2023
17300,10,1009,53,17,4,2023
17301,10,1016,83,8,7,2023
17302,10,1016,83,11,8,2023
17303,10,1016,83,17,10,2023
17304,10,1016,83,12,7,2023
17305,10,1016,83,18,30,2023
17306,10,1016,83,5,19,2023
17307,10,1016,83,9,16,2023
17308,10,1016,83,167,226,2023
17309,10,1016,83,108,128,2023
17310,10,1016,83,44,89,2023
17311,10,1016,83,17,20,2023
17312,10,1016,83,34,46,2023
17313,10,1016,83,23,20,2023
17314,10,1016,83,21,20,2023
17315,10,1016,83,15,15,2023
17316,10,1016,83,8,7,2023
17317,10,1016,83,23,14,2023
17318,10,1016,83,8,1,2023
17319,10,1016,83,6,8,2023
17320,10,1008,21,24,2,2023
17321,10,1008,21,36,2,2023
17322,10,1008,21,9,1,2023
17323,10,1008,21,9,1,2023
17324,10,1008,21,7,3,2023
17325,10,1008,21,5,14,2023
17326,10,1008,21,6,11,2023
17327,10,1008,21,11,6,2023
17328,10,1008,21,12,1,2023
17329,10,1008,21,8,0,2023
17330,10,1008,21,10,0,2023
17331,10,1008,21,14,0,2023
17332,10,1008,21,1,5,2023
17333,10,1008,21,4,3,2023
17334,10,1008,21,7,0,2023
17335,10,1008,21,3,1,2023
17336,10,1008,21,15,14,2023
17337,10,1008,21,15,11,2023
17338,10,1008,21,2,2,2023
17339,10,1008,21,34,5,2023
17340,10,1008,21,44,14,2023
17341,10,1008,21,57,6,2023
17342,10,1008,21,50,22,2023
17343,10,1008,21,47,12,2023
17344,10,1008,21,14,4,2023
17345,10,1008,21,12,1,2023
17346,10,1008,21,7,9,2023
17347,10,1008,21,4,7,2023
17348,10,1008,21,113,23,2023
17349,10,1008,21,100,13,2023
17350,10,1008,21,65,6,2023
17351,10,1008,21,15,1,2023
17352,10,1008,21,25,8,2023
17353,10,1008,21,13,3,2023
17354,10,1008,21,8,2,2023
17355,10,1008,21,67,17,2023
17356,10,1008,21,31,7,2023
17357,10,1008,21,10,1,2023
17358,10,1008,21,8,2,2023
17359,10,1008,21,3,1,2023
17360,10,1008,21,15,3,2023
17361,10,1008,21,21,0,2023
17362,10,1008,21,11,1,2023
17363,10,1008,21,8,1,2023
17364,10,1008,21,38,13,2023
17365,10,1008,21,11,0,2023
17366,10,1008,21,3,0,2023
17367,10,1008,21,7,0,2023
17368,10,1008,21,4,0,2023
17369,10,1008,21,99,24,2023
17370,10,1008,21,24,1,2023
17371,10,1008,21,16,1,2023
17372,10,1008,21,15,4,2023
17373,10,1008,21,11,6,2023
17374,10,1008,21,11,2,2023
17375,10,1008,21,5,0,2023
17376,10,1007,21,8,8,2023
17377,10,1007,21,2,6,2023
17378,10,1007,21,4,4,2023
17379,10,1007,21,8,12,2023
17380,10,1007,21,15,5,2023
17381,10,1007,21,16,14,2023
17382,10,1007,21,15,4,2023
17383,10,1007,21,17,4,2023
17384,10,1007,21,7,15,2023
17385,10,1007,21,4,7,2023
17386,10,1007,21,2,8,2023
17387,10,1007,21,6,6,2023
17388,10,1003,22,21,0,2023
17389,10,1003,22,19,5,2023
17390,10,1003,22,17,1,2023
17391,10,1003,22,54,19,2023
17392,10,1003,22,47,12,2023
17393,10,1003,22,23,6,2023
17394,10,1003,22,15,1,2023
17395,10,1003,22,79,13,2023
17396,10,1003,22,59,3,2023
17397,10,1003,22,31,4,2023
17398,10,1003,34,7,5,2023
17399,10,1003,34,6,0,2023
17400,10,1003,52,19,12,2023
17401,10,1003,52,17,1,2023
17402,10,1003,22,25,2,2023
17403,10,1003,22,16,2,2023
17404,10,1003,22,2,0,2023
17405,10,1003,22,4,1,2023
17406,10,1003,22,80,14,2023
17407,10,1003,22,34,7,2023
17408,10,1003,22,32,4,2023
17409,10,1003,22,57,7,2023
17410,10,1003,22,19,2,2023
17411,10,1003,22,13,4,2023
17412,10,1003,22,36,1,2023
17413,10,1003,22,28,5,2023
17414,10,1003,22,15,12,2023
17415,10,1003,34,66,6,2023
17416,10,1003,34,48,7,2023
17417,10,1003,22,215,99,2023
17418,10,1003,22,3,0,2023
17419,10,1003,22,3,1,2023
17420,10,1003,22,10,1,2023
17421,10,1003,22,3,3,2023
17422,10,1003,22,1,0,2023
17423,10,1003,22,15,1,2023
17424,10,1003,22,29,7,2023
17425,10,1003,22,31,11,2023
17426,10,1003,22,3,4,2023
17427,10,1003,22,76,35,2023
17428,10,1003,22,39,13,2023
17429,10,1003,22,14,10,2023
17430,10,1003,22,1,3,2023
17431,10,1003,22,3,2,2023
17432,10,1003,22,6,0,2023
17433,10,1003,22,0,1,2023
17434,10,1003,22,1,0,2023
17435,10,1003,22,25,10,2023
17436,10,1003,22,18,7,2023
17437,10,1003,22,14,2,2023
17438,10,1003,22,12,3,2023
17439,10,1003,34,102,31,2023
17440,10,1003,34,3,1,2023
17441,10,1003,34,1,1,2023
17442,10,1003,34,0,2,2023
17443,10,1003,34,15,5,2023
17444,10,1003,34,4,3,2023
17445,10,1003,34,12,10,2023
17446,10,1003,34,50,16,2023
17447,10,1003,34,20,4,2023
17448,10,1003,22,10,8,2023
17449,10,1003,22,16,0,2023
17450,10,1003,22,9,0,2023
17451,10,1003,22,139,36,2023
17452,10,1003,22,108,29,2023
17453,10,1003,22,50,13,2023
17454,10,1003,22,0,2,2023
17455,10,1003,22,4,2,2023
17456,10,1003,22,1,1,2023
17457,10,1003,22,47,19,2023
17458,10,1003,22,17,4,2023
17459,10,1003,34,48,6,2023
17460,10,1003,34,46,2,2023
17461,10,1003,34,24,5,2023
17462,10,1003,34,25,2,2023
17463,10,1003,22,183,33,2023
17464,10,1003,22,1,0,2023
17465,10,1003,22,7,12,2023
17466,10,1003,22,2,5,2023
17467,10,1003,22,1,2,2023
17468,10,1003,22,44,6,2023
17469,10,1003,22,11,6,2023
17470,10,1003,22,87,16,2023
17471,10,1003,22,54,10,2023
17472,10,1003,22,4,1,2023
17473,10,1003,22,2,6,2023
17474,10,1003,22,3,4,2023
17475,10,1003,22,2,0,2023
17476,10,1003,22,20,6,2023
17477,10,1003,22,12,0,2023
17478,10,1003,22,51,19,2023
17479,10,1003,22,42,15,2023
17480,10,1003,22,19,2,2023
17481,10,1003,22,9,5,2023
17482,10,1003,22,1,4,2023
17483,10,1003,22,3,6,2023
17484,10,1003,22,23,6,2023
17485,10,1003,22,8,6,2023
17486,10,1004,32,17,8,2023
17487,10,1004,32,21,5,2023
17488,10,1004,32,415,125,2023
17489,10,1004,32,310,59,2023
17490,10,1004,32,16,1,2023
17491,10,1004,32,15,2,2023
17492,10,1004,32,154,25,2023
17493,10,1004,32,32,42,2023
17494,10,1004,32,39,38,2023
17495,10,1004,32,21,22,2023
17496,10,1004,32,10,20,2023
17497,10,1004,32,5,5,2023
17498,10,1004,32,56,21,2023
17499,10,1004,32,69,11,2023
17500,10,1004,32,108,21,2023
17501,10,1004,32,19,33,2023
17502,10,1004,32,17,22,2023
17503,10,1004,32,21,23,2023
17504,10,1004,32,8,12,2023
17505,10,1004,32,1,2,2023
17506,10,1004,32,21,7,2023
17507,10,1004,32,27,14,2023
17508,10,1004,32,11,4,2023
17509,10,1004,32,11,4,2023
17510,10,1004,31,11,1,2023
17511,10,1004,32,44,9,2023
17512,10,1004,32,45,13,2023
17513,10,1004,32,54,18,2023
17514,10,1004,32,43,8,2023
17515,10,1004,32,38,8,2023
17516,10,1004,32,35,2,2023
17517,10,1005,71,2,2,2023
17518,10,1005,71,15,6,2023
17519,10,1005,71,0,1,2023
17520,10,1005,71,0,2,2023
17521,10,1005,71,10,1,2023
17522,10,1005,71,5,1,2023
17523,10,1005,71,2,0,2023
17524,10,1005,71,5,3,2023
17525,10,1005,71,10,1,2023
17526,10,1005,71,11,6,2023
17527,10,1005,71,9,6,2023
17528,10,1005,71,4,2,2023
17529,10,1005,71,19,10,2023
17530,10,1005,71,2,2,2023
17531,10,1005,71,15,13,2023
17532,10,1005,71,2,0,2023
17533,10,1005,71,17,2,2023
17534,10,1005,71,13,1,2023
17535,10,1005,71,19,2,2023
17536,10,1005,71,200,82,2023
17537,10,1005,71,200,76,2023
17538,10,1005,71,181,91,2023
17539,10,1005,71,170,126,2023
17540,10,1005,71,145,89,2023
17541,10,1005,71,161,76,2023
17542,10,1005,71,4,4,2023
17543,10,1002,31,14,7,2023
17544,10,1002,31,28,60,2023
17545,10,1002,31,26,104,2023
17546,10,1002,31,19,47,2023
17547,10,1002,31,5,7,2023
17548,10,1002,31,5,6,2023
17549,10,1002,31,24,11,2023
17550,10,1002,31,10,3,2023
17551,10,1002,42,20,12,2023
17552,10,1002,42,8,2,2023
17553,10,1002,42,10,3,2023
17554,10,1002,42,14,2,2023
17555,10,1002,42,22,1,2023
17556,10,1002,42,156,187,2023
17557,10,1002,42,63,38,2023
17558,10,1002,42,40,36,2023
17559,10,1002,34,17,7,2023
17560,10,1002,34,15,11,2023
17561,10,1002,34,523,261,2023
17562,10,1002,34,141,39,2023
17563,10,1002,34,14,6,2023
17564,10,1002,34,13,2,2023
17565,10,1002,34,24,9,2023
17566,10,1002,34,9,0,2023
17567,10,1002,31,0,1,2023
17568,10,1002,31,3,0,2023
17569,10,1002,31,51,9,2023
17570,10,1002,34,18,4,2023
17571,10,1002,34,17,6,2023
17572,10,1002,34,4,6,2023
17573,10,1002,42,16,14,2023
17574,10,1002,42,9,7,2023
17575,10,1002,31,26,1,2023
17576,10,1002,31,3,0,2023
17577,10,1002,31,29,8,2023
17578,10,1002,31,12,2,2023
17579,10,1002,31,17,8,2023
17580,10,1002,31,6,5,2023
17581,10,1002,31,17,4,2023
17582,10,1002,31,20,9,2023
17583,10,1002,31,25,4,2023
17584,10,1002,34,32,44,2023
17585,10,1002,34,53,40,2023
17586,10,1002,34,34,22,2023
17587,10,1002,34,22,12,2023
17588,10,1002,34,19,4,2023
17589,10,1002,31,19,8,2023
17590,10,1002,31,5,5,2023
17591,10,1002,31,10,3,2023
17592,10,1002,31,6,3,2023
17593,10,1002,31,6,1,2023
17594,10,1002,31,8,2,2023
17595,10,1002,31,14,9,2023
17596,10,1002,31,99,24,2023
17597,10,1002,31,84,25,2023
17598,10,1002,31,36,58,2023
17599,10,1002,31,19,50,2023
17600,10,1002,31,14,21,2023
17601,10,1002,31,5,1,2023
17602,10,1002,31,10,1,2023
17603,10,1002,31,49,12,2023
17604,10,1002,31,8,0,2023
17605,10,1002,31,32,5,2023
17606,10,1002,31,28,13,2023
17607,10,1002,34,21,4,2023
17608,10,1002,34,16,2,2023
17609,10,1002,34,31,9,2023
17610,10,1002,34,19,1,2023
17611,10,1002,34,19,7,2023
17612,10,1002,34,16,9,2023
17613,10,1002,31,6,4,2023
17614,10,1002,31,3,0,2023
17615,10,1002,31,14,1,2023
17616,10,1002,31,629,424,2023
17617,10,1002,31,297,91,2023
17618,10,1002,34,40,11,2023
17619,10,1002,42,14,10,2023
17620,10,1002,42,11,6,2023
17621,10,1002,31,37,21,2023
17622,10,1002,31,23,25,2023
17623,10,1002,31,33,26,2023
17624,10,1002,31,15,7,2023
17625,10,1002,31,16,3,2023
17626,10,1002,31,19,6,2023
17627,10,1002,31,26,3,2023
17628,10,1002,31,16,0,2023
17629,10,1002,42,24,20,2023
17630,10,1002,34,31,7,2023
17631,10,1002,31,20,12,2023
17632,10,1002,31,25,7,2023
17633,10,1001,43,35,2,2023
17634,10,1001,43,23,3,2023
17635,10,1001,44,8,1,2023
17636,10,1001,44,15,2,2023
17637,10,1001,43,14,9,2023
17638,10,1001,43,11,1,2023
17639,10,1001,51,4,2,2023
17640,10,1001,53,0,11,2023
17641,10,1001,53,9,11,2023
17642,10,1001,53,20,51,2023
17643,10,1001,53,32,35,2023
17644,10,1001,43,22,3,2023
17645,10,1001,43,41,2,2023
17646,10,1001,43,19,5,2023
17647,10,1001,43,37,4,2023
17648,10,1001,44,4,6,2023
17649,10,1001,44,8,3,2023
17650,10,1001,41,11,8,2023
17651,10,1001,41,23,15,2023
17652,10,1001,41,18,15,2023
17653,10,1001,41,15,7,2023
17654,10,1001,41,7,3,2023
17655,10,1001,41,6,1,2023
17656,10,1001,41,18,6,2023
17657,10,1001,41,20,5,2023
17658,10,1001,41,6,0,2023
17659,10,1001,41,8,2,2023
17660,10,1001,53,22,2,2023
17661,10,1001,44,8,3,2023
17662,10,1001,44,7,0,2023
17663,10,1001,44,9,4,2023
17664,10,1001,44,15,10,2023
17665,10,1001,44,21,23,2023
17666,10,1001,44,16,6,2023
17667,10,1001,44,8,2,2023
17668,10,1001,44,1,0,2023
17669,10,1001,44,13,6,2023
17670,10,1001,44,4,4,2023
17671,10,1001,44,5,5,2023
17672,10,1001,44,25,21,2023
17673,10,1001,44,13,5,2023
17674,10,1001,44,10,3,2023
17675,10,1001,44,6,1,2023
17676,10,1001,44,9,5,2023
17677,10,1001,44,67,7,2023
17678,10,1001,44,18,4,2023
17679,10,1001,44,22,13,2023
17680,10,1001,44,18,8,2023
17681,10,1001,44,9,2,2023
17682,10,1001,44,6,0,2023
17683,10,1001,44,24,7,2023
17684,10,1001,44,8,1,2023
